iShares Core MSCI Total International Stock ETF
Fund Holdings as of,"Oct 24, 2024"
Inception Date,"Oct 18, 2012"
Shares Outstanding,"547,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"067310","HANA MICRON INC","Information Technology","Equity","709,673.79","0.00","709,673.79","93,559.00","7.59","Korea (South)","Korea Exchange (Kosdaq)","USD","1,380.30","KRW","-"
"192080","DOUBLEU GAMES LTD","Consumer Discretionary","Equity","708,648.12","0.00","708,648.12","19,485.00","36.37","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"8585","ORIENT CORP","Financials","Equity","707,278.39","0.00","707,278.39","119,780.00","5.90","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"8600","TOMONY HOLDINGS INC","Financials","Equity","707,000.86","0.00","707,000.86","271,900.00","2.60","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"UNIP6","UNIPAR PARTICIPACOES PREF CLASS B","Materials","Equity","705,382.39","0.00","705,382.39","88,845.00","7.94","Brazil","XBSP","USD","5.70","BRL","-"
"4071","ARABIAN CONTRACTING SERVICES","Communication","Equity","702,686.74","0.00","702,686.74","15,507.00","45.31","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"069960","HYUNDAI DEPARTMENT STORE LTD","Consumer Discretionary","Equity","701,468.16","0.00","701,468.16","21,210.00","33.07","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"293490","KAKAO GAMES CORP","Communication","Equity","699,852.21","0.00","699,852.21","57,672.00","12.14","Korea (South)","Korea Exchange (Kosdaq)","USD","1,380.30","KRW","-"
"383800","LX HOLDINGS CORP","Industrials","Equity","698,719.63","0.00","698,719.63","137,385.00","5.09","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"NAN","NANOSONICS LTD","Health Care","Equity","699,269.70","0.00","699,269.70","318,474.00","2.20","Australia","Asx - All Markets","USD","1.51","AUD","-"
"6110","TOPSPORTS INTERNATIONAL HOLDINGS L","Consumer Discretionary","Equity","699,372.62","0.00","699,372.62","1,969,000.00","0.36","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"BWO","BW OFFSHORE LTD","Energy","Equity","693,577.95","0.00","693,577.95","250,263.00","2.77","Norway","Oslo Bors Asa","USD","10.97","NOK","-"
"SFER","SALVATORE FERRAGAMO","Consumer Discretionary","Equity","696,828.17","0.00","696,828.17","96,901.00","7.19","Italy","Borsa Italiana","USD","0.93","EUR","-"
"UDCD","UNITED DEVELOPMENT","Real Estate","Equity","691,032.00","0.00","691,032.00","2,244,467.00","0.31","Qatar","Qatar Exchange","USD","3.64","QAR","-"
"WIX","WICKES GROUP PLC","Consumer Discretionary","Equity","690,958.98","0.00","690,958.98","327,524.00","2.11","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","688,246.85","0.00","688,246.85","414,048.00","1.66","Brazil","XBSP","USD","5.70","BRL","-"
"TPIPL.R","TPI POLENE NON-VOTING DR PCL","Materials","Equity","687,368.87","0.00","687,368.87","20,301,500.00","0.03","Thailand","Stock Exchange Of Thailand","USD","33.67","THB","-"
"A3M","ATRESMEDIA CORP SA","Communication","Equity","682,049.72","0.00","682,049.72","138,677.00","4.92","Spain","Bolsa De Madrid","USD","0.93","EUR","-"
"JHSF3","JHSF PARTICIPACOES SA","Real Estate","Equity","685,671.02","0.00","685,671.02","870,932.00","0.79","Brazil","XBSP","USD","5.70","BRL","-"
"JUP","JUPITER FUND MANAGEMENT PLC","Financials","Equity","683,371.78","0.00","683,371.78","648,652.00","1.05","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"1030","SEAZEN GROUP LTD","Real Estate","Equity","684,740.27","0.00","684,740.27","2,498,000.00","0.27","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"6510","CHUNGHWA PRECISION TEST TECH LTD","Information Technology","Equity","680,959.13","0.00","680,959.13","41,000.00","16.61","Taiwan","Gretai Securities Market","USD","32.09","TWD","-"
"167A","RYOYO RYOSAN HOLDINGS INC","Information Technology","Equity","678,854.16","0.00","678,854.16","41,316.00","16.43","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"1407","WEST HOLDINGS CORP","Industrials","Equity","681,034.82","0.00","681,034.82","48,800.00","13.96","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"BEN","BENETEAU SA","Consumer Discretionary","Equity","674,330.39","0.00","674,330.39","64,517.00","10.45","France","Nyse Euronext - Euronext Paris","USD","0.93","EUR","-"
"144510","GC CELL CORP","Health Care","Equity","675,336.59","0.00","675,336.59","26,407.00","25.57","Korea (South)","Korea Exchange (Kosdaq)","USD","1,380.30","KRW","-"
"HUF","HUF CASH","Cash and/or Derivatives","Cash","675,820.05","0.00","675,820.05","252,223,749.00","0.27","Hungary","-","USD","373.21","HUF","-"
"SBFG3","GRUPO SBF SA","Consumer Discretionary","Equity","673,308.56","0.00","673,308.56","269,851.00","2.50","Brazil","XBSP","USD","5.70","BRL","-"
"8436","TCI LTD","Consumer Staples","Equity","672,240.31","0.00","672,240.31","156,896.00","4.28","Taiwan","Gretai Securities Market","USD","32.09","TWD","-"
"THG","THG PLC","Consumer Discretionary","Equity","673,386.03","0.00","673,386.03","1,132,131.00","0.59","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"VBK","VERBIO","Energy","Equity","672,741.91","0.00","672,741.91","41,180.00","16.34","Germany","Xetra","USD","0.93","EUR","-"
"ELK","ELKEM","Materials","Equity","669,030.49","0.00","669,030.49","385,640.00","1.73","Norway","Oslo Bors Asa","USD","10.97","NOK","-"
"9716","NOMURA LTD","Industrials","Equity","666,613.13","0.00","666,613.13","132,200.00","5.04","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"QFLS","QATAR FUEL","Energy","Equity","670,101.79","0.00","670,101.79","159,780.00","4.19","Qatar","Qatar Exchange","USD","3.64","QAR","-"
"460","SIHUAN PHARMACEUTICAL HOLDINGS GRO","Health Care","Equity","668,204.54","0.00","668,204.54","7,525,000.00","0.09","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"IMPN","IMPLENIA AG","Industrials","Equity","664,625.69","0.00","664,625.69","18,572.00","35.79","Switzerland","SIX Swiss Exchange","USD","0.87","CHF","-"
"VAMO3","VAMOS LOCACAO DE CAMINHOES MAQUINA","Industrials","Equity","664,510.03","0.00","664,510.03","593,083.00","1.12","Brazil","XBSP","USD","5.70","BRL","-"
"CMW","CROMWELL PROPERTY GROUP STAPLED UN","Real Estate","Equity","661,174.93","0.00","661,174.93","2,317,956.00","0.29","Australia","Asx - All Markets","USD","1.51","AUD","-"
"KONTR.E","KONTROLMATIK TEKNOLOJI ENERJI VE M","Industrials","Equity","661,428.78","0.00","661,428.78","531,472.00","1.24","Turkey","Istanbul Stock Exchange","USD","34.23","TRY","-"
"3880","DAIO PAPER CORP","Materials","Equity","657,067.34","0.00","657,067.34","115,500.00","5.69","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"DFM","DUBAI FINANCIAL MARKET","Financials","Equity","657,464.95","0.00","657,464.95","1,931,895.00","0.34","United Arab Emirates","Dubai Financial Market","USD","3.67","AED","-"
"1536","HOTA INDUSTRIAL MFG LTD","Consumer Discretionary","Equity","655,632.06","0.00","655,632.06","367,194.00","1.79","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"LWSA3","LWSA SA","Information Technology","Equity","658,193.77","0.00","658,193.77","849,271.00","0.78","Brazil","XBSP","USD","5.70","BRL","-"
"NOEJ","NORMA GROUP","Industrials","Equity","655,539.20","0.00","655,539.20","46,416.00","14.12","Germany","Xetra","USD","0.93","EUR","-"
"002790","AMOREG","Consumer Staples","Equity","647,862.06","0.00","647,862.06","38,545.00","16.81","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"9519","RENOVA INC","Utilities","Equity","648,179.84","0.00","648,179.84","117,500.00","5.52","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"HIBISCS","HIBISCUS PETROLEUM","Energy","Equity","646,141.40","0.00","646,141.40","1,331,480.00","0.49","Malaysia","Bursa Malaysia","USD","4.35","MYR","-"
"LU","LUFAX HLDG AMERICAN DEPOSITARY SHA","Financials","Equity","644,536.38","0.00","644,536.38","228,559.00","2.82","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"119","POLY PPTY GROUP LTD","Real Estate","Equity","644,460.75","0.00","644,460.75","3,035,000.00","0.21","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"098460","KOH YOUNG TECHNOLOGY","Information Technology","Equity","640,436.95","0.00","640,436.95","90,946.00","7.04","Korea (South)","Korea Exchange (Kosdaq)","USD","1,380.30","KRW","-"
"688599","TRINA SOLAR LTD A","Information Technology","Equity","640,718.62","0.00","640,718.62","182,178.00","3.52","China","Shanghai Stock Exchange","USD","7.11","CNY","-"
"AARTIPHARM","AARTI PHARMALABS LTD","Health Care","Equity","638,974.19","0.00","638,974.19","86,518.00","7.39","India","National Stock Exchange Of India","USD","84.08","INR","-"
"BPOST","BPOST SA","Industrials","Equity","637,041.62","0.00","637,041.62","254,306.00","2.51","Belgium","Nyse Euronext - Euronext Brussels","USD","0.93","EUR","-"
"CAS","CASCADES INC","Materials","Equity","636,284.31","0.00","636,284.31","81,816.00","7.78","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"047040","DAEWOO ENGINEERING & CONSTRUCTION","Industrials","Equity","636,784.69","0.00","636,784.69","241,803.00","2.63","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"6456","GENERAL INTERFACE SOLUTION GIS HOL","Information Technology","Equity","637,957.09","0.00","637,957.09","347,000.00","1.84","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"COGN3","COGNA EDUCACAO SA","Consumer Discretionary","Equity","634,333.17","0.00","634,333.17","2,444,390.00","0.26","Brazil","XBSP","USD","5.70","BRL","-"
"GGP","GREATLAND GOLD PLC","Materials","Equity","632,199.82","0.00","632,199.82","7,563,798.00","0.08","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"SOY","SUNOPTA INC","Consumer Staples","Equity","633,820.88","0.00","633,820.88","107,699.00","5.89","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"ARMX","ARAMEX","Industrials","Equity","629,318.49","0.00","629,318.49","1,013,810.00","0.62","United Arab Emirates","Dubai Financial Market","USD","3.67","AED","-"
"308","CHINA TRAVEL INTERNATIONAL INVESTM","Consumer Discretionary","Equity","629,881.15","0.00","629,881.15","4,846,000.00","0.13","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"011210","HYUNDAI WIA CORP","Consumer Discretionary","Equity","628,761.72","0.00","628,761.72","17,876.00","35.17","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"MRVE3","MRV ENGENHARIA E PARTICIPACOES SA","Consumer Discretionary","Equity","627,104.78","0.00","627,104.78","505,866.00","1.24","Brazil","XBSP","USD","5.70","BRL","-"
"7014","NAMURA SHIPBUILDING LTD","Industrials","Equity","624,808.11","0.00","624,808.11","59,100.00","10.57","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"534618","WAAREE RENEWABLE TECHNOLOGIES LTD","Industrials","Equity","622,223.72","0.00","622,223.72","34,185.00","18.20","India","Bse Ltd","USD","84.08","INR","-"
"111770","YOUNGONE CORP","Consumer Discretionary","Equity","624,166.92","0.00","624,166.92","21,168.00","29.49","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"CUV","CLINUVEL PHARMACEUTICALS LTD","Health Care","Equity","619,564.65","0.00","619,564.65","65,960.00","9.39","Australia","Asx - All Markets","USD","1.51","AUD","-"
"ACV","FRASERS HOSPITALITY STAPLED UNITS","Real Estate","Equity","617,291.76","0.00","617,291.76","1,831,900.00","0.34","Singapore","Singapore Exchange","USD","1.32","SGD","-"
"280360","LOTTE CONF LTD","Consumer Staples","Equity","620,215.17","0.00","620,215.17","6,530.00","94.98","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"MCG","MOBICO GROUP PLC","Industrials","Equity","618,514.73","0.00","618,514.73","674,635.00","0.92","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"DRW3","DRAEGERWERK PREF AG","Health Care","Equity","613,815.85","0.00","613,815.85","12,147.00","50.53","Germany","Xetra","USD","0.93","EUR","-"
"ECOR3","ECORODOVIAS INFRAESTRUTURA E LOGIS","Industrials","Equity","615,065.18","0.00","615,065.18","484,504.00","1.27","Brazil","XBSP","USD","5.70","BRL","-"
"MRCB","MALAYSIAN RESOURCES CORPORATION","Industrials","Equity","614,895.81","0.00","614,895.81","4,570,200.00","0.13","Malaysia","Bursa Malaysia","USD","4.35","MYR","-"
"001740","SK NETWORKS LTD","Industrials","Equity","614,187.15","0.00","614,187.15","167,542.00","3.67","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"4137","CHLITINA HOLDING LTDINARY","Consumer Staples","Equity","609,286.07","0.00","609,286.07","133,924.00","4.55","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"007070","GS RETAIL LTD","Consumer Staples","Equity","609,886.76","0.00","609,886.76","39,897.00","15.29","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"095340","ISC TECHNOLOGY LTD","Information Technology","Equity","611,911.98","0.00","611,911.98","13,869.00","44.12","Korea (South)","Korea Exchange (Kosdaq)","USD","1,380.30","KRW","-"
"3152","ADVANCED CERAMIC X CORP","Information Technology","Equity","603,898.23","0.00","603,898.23","114,000.00","5.30","Taiwan","Gretai Securities Market","USD","32.09","TWD","-"
"114090","GKL LTD","Consumer Discretionary","Equity","604,476.59","0.00","604,476.59","77,184.00","7.83","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"6547","MEDIGEN VACCINE BIOLOGICS CORP","Health Care","Equity","601,654.51","0.00","601,654.51","450,595.00","1.34","Taiwan","Gretai Securities Market","USD","32.09","TWD","-"
"056190","SFA ENGINEERING CORP","Industrials","Equity","602,683.87","0.00","602,683.87","40,481.00","14.89","Korea (South)","Korea Exchange (Kosdaq)","USD","1,380.30","KRW","-"
"STLTECH","STERLITE TECHNOLOGIES LTD","Information Technology","Equity","603,150.70","0.00","603,150.70","425,039.00","1.42","India","National Stock Exchange Of India","USD","84.08","INR","-"
"1316","NEXTEER AUTOMOTIVE GROUP LTD","Consumer Discretionary","Equity","599,939.51","0.00","599,939.51","1,630,000.00","0.37","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"TAALEEM","TAALEEM HOLDINGS","Consumer Discretionary","Equity","600,112.88","0.00","600,112.88","542,910.00","1.11","United Arab Emirates","Dubai Financial Market","USD","3.67","AED","-"
"GEST","GESTAMP AUTOMOCION SA","Consumer Discretionary","Equity","594,990.62","0.00","594,990.62","202,590.00","2.94","Spain","Bolsa De Madrid","USD","0.93","EUR","-"
"AD8","AUDINATE GROUP LTD","Information Technology","Equity","591,723.76","0.00","591,723.76","103,483.00","5.72","Australia","Asx - All Markets","USD","1.51","AUD","-"
"079160","CJ CGV LTD","Communication","Equity","593,092.81","0.00","593,092.81","145,150.00","4.09","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"754","HOPSON DEVELOPMENT HOLDINGS LTD","Real Estate","Equity","591,306.03","0.00","591,306.03","1,327,952.00","0.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"YOU","YOUGOV PLC","Communication","Equity","592,734.49","0.00","592,734.49","120,371.00","4.92","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"861","DIGITAL CHINA HOLDINGS LTD","Information Technology","Equity","587,108.85","0.00","587,108.85","1,665,000.00","0.35","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"033100","CHERYONG ELECTRIC LTD","Industrials","Equity","585,415.34","0.00","585,415.34","15,132.00","38.69","Korea (South)","Korea Exchange (Kosdaq)","USD","1,380.30","KRW","-"
"300003","LEPU MEDICAL TECHNOLOGY BEIJING LT","Health Care","Equity","582,237.30","0.00","582,237.30","337,700.00","1.72","China","Shenzhen Stock Exchange","USD","7.11","CNY","-"
"NY1","NINETY ONE LTD","Financials","Equity","584,354.16","0.00","584,354.16","267,376.00","2.19","South Africa","Johannesburg Stock Exchange","USD","17.71","ZAR","-"
"COP","COMPUGROUP MEDICAL N","Health Care","Equity","579,619.52","0.00","579,619.52","38,675.00","14.99","Germany","Xetra","USD","0.93","EUR","-"
"120110","KOLON INDUSTRY INC","Materials","Equity","578,701.84","0.00","578,701.84","24,923.00","23.22","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","Jan 01, 1970"
"MARR","MARR","Consumer Staples","Equity","580,425.53","0.00","580,425.53","49,866.00","11.64","Italy","Borsa Italiana","USD","0.93","EUR","-"
"SVITZR","SVITZER GROUP","Industrials","Equity","579,362.37","0.00","579,362.37","16,390.00","35.35","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.91","DKK","-"
"OML","OOH!MEDIA LTD","Communication","Equity","575,502.10","0.00","575,502.10","732,126.00","0.79","Australia","Asx - All Markets","USD","1.51","AUD","-"
"200596","ANHUI GUJING DISTILLERY LTD B","Consumer Staples","Equity","573,000.28","0.00","573,000.28","37,400.00","15.32","China","Shenzhen Stock Exchange","USD","7.77","HKD","-"
"81","CHINA OVERSEAS GRAND OCEANS GROUP","Real Estate","Equity","570,695.39","0.00","570,695.39","2,132,000.00","0.27","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"LAAC","LITHIUM AMERICAS ARGENTINA CORP","Materials","Equity","573,373.92","0.00","573,373.92","157,547.00","3.64","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"093370","FOOSUNG LTD","Materials","Equity","569,431.51","0.00","569,431.51","131,656.00","4.33","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"069260","TKG HUCHEMS LTD","Materials","Equity","567,046.00","0.00","567,046.00","39,610.00","14.32","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"001680","DAESANG CORP","Consumer Staples","Equity","566,364.23","0.00","566,364.23","39,383.00","14.38","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"DOCS","DR. MARTENS PLC","Consumer Discretionary","Equity","566,603.65","0.00","566,603.65","802,284.00","0.71","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"6258","HIRATA CORP","Industrials","Equity","564,195.91","0.00","564,195.91","17,800.00","31.70","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"023530","LOTTE SHOPPING LTD","Consumer Discretionary","Equity","565,530.97","0.00","565,530.97","12,216.00","46.29","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"2013","WEIMOB INC","Information Technology","Equity","563,513.05","0.00","563,513.05","2,825,000.00","0.20","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"ATT","ATTENDO","Health Care","Equity","560,551.63","0.00","560,551.63","121,070.00","4.63","Sweden","Nasdaq Omx Nordic","USD","10.58","SEK","-"
"064550","BIONEER CORP","Health Care","Equity","561,374.81","0.00","561,374.81","32,903.00","17.06","Korea (South)","Korea Exchange (Kosdaq)","USD","1,380.30","KRW","-"
"BYS","BYSTRONIC AG","Industrials","Equity","559,426.26","0.00","559,426.26","1,498.00","373.45","Switzerland","SIX Swiss Exchange","USD","0.87","CHF","-"
