iShares Russell 2000 ETF
Fund Holdings as of,"Oct 22, 2024"
Inception Date,"May 22, 2000"
Shares Outstanding,"314,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"RBB","RBB BANCORP","Financials","Equity","12,079,576.80","0.02","12,079,576.80","529,806.00","22.80","United States","NASDAQ","USD","1.00","USD","-"
"BAND","BANDWIDTH INC CLASS A","Communication","Equity","12,050,712.84","0.02","12,050,712.84","641,678.00","18.78","United States","NASDAQ","USD","1.00","USD","-"
"ESQ","ESQUIRE FINANCIAL HOLDINGS INC","Financials","Equity","12,048,097.12","0.02","12,048,097.12","190,544.00","63.23","United States","NASDAQ","USD","1.00","USD","-"
"OLP","ONE LIBERTY PROPERTIES REIT INC","Real Estate","Equity","12,009,910.00","0.02","12,009,910.00","436,724.00","27.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"URGN","UROGEN PHARMA LTD","Health Care","Equity","11,997,411.94","0.02","11,997,411.94","962,102.00","12.47","United States","NASDAQ","USD","1.00","USD","-"
"EAF","GRAFTECH INTERNATIONAL LTD","Industrials","Equity","11,984,910.08","0.02","11,984,910.08","6,809,608.00","1.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRNY","KEARNY FINANCIAL CORP","Financials","Equity","11,977,713.15","0.02","11,977,713.15","1,665,885.00","7.19","United States","NASDAQ","USD","1.00","USD","-"
"SLRN","ACELYRIN INC","Health Care","Equity","11,948,246.10","0.02","11,948,246.10","1,896,547.00","6.30","United States","NASDAQ","USD","1.00","USD","-"
"ALRS","ALERUS FINANCIAL CORP","Financials","Equity","11,930,524.02","0.02","11,930,524.02","507,898.00","23.49","United States","NASDAQ","USD","1.00","USD","-"
"CMP","COMPASS MINERALS INTERNATIONAL INC","Materials","Equity","11,929,915.74","0.02","11,929,915.74","891,623.00","13.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CON","CONCENTRA GROUP HOLDINGS PARENT IN","Health Care","Equity","11,926,155.80","0.02","11,926,155.80","562,820.00","21.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ERAS","ERASCA INC","Health Care","Equity","11,899,770.81","0.02","11,899,770.81","4,456,843.00","2.67","United States","NASDAQ","USD","1.00","USD","-"
"MYE","MYERS INDUSTRIES INC","Materials","Equity","11,894,445.55","0.02","11,894,445.55","943,255.00","12.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBW","BUILD A BEAR WORKSHOP INC","Consumer Discretionary","Equity","11,874,351.60","0.02","11,874,351.60","323,640.00","36.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FFWM","FIRST FOUNDATION INC","Financials","Equity","11,864,553.20","0.02","11,864,553.20","1,603,318.00","7.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MNMD","MIND MEDICINE SUBORDINATE VOTING I","Health Care","Equity","11,863,658.16","0.02","11,863,658.16","1,880,136.00","6.31","United States","NASDAQ","USD","1.00","USD","-"
"CHCT","COMMUNITY HEALTHCARE TRUST INC","Real Estate","Equity","11,847,639.20","0.02","11,847,639.20","692,035.00","17.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SEZL","SEZZLE INC","Financials","Equity","11,845,935.31","0.02","11,845,935.31","61,643.00","192.17","United States","NASDAQ","USD","1.00","USD","-"
"ARHS","ARHAUS INC CLASS A","Consumer Discretionary","Equity","11,837,737.31","0.02","11,837,737.31","1,331,579.00","8.89","United States","NASDAQ","USD","1.00","USD","-"
"ARCT","ARCTURUS THERAPEUTICS HOLDINGS INC","Health Care","Equity","11,801,687.34","0.02","11,801,687.34","596,346.00","19.79","United States","NASDAQ","USD","1.00","USD","-"
"NLOP","NET LEASE OFFICE PROPERTIES","Real Estate","Equity","11,778,700.80","0.02","11,778,700.80","387,840.00","30.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TWKS","THOUGHTWORKS HOLDING INC","Information Technology","Equity","11,704,168.56","0.02","11,704,168.56","2,636,074.00","4.44","United States","NASDAQ","USD","1.00","USD","-"
"AEHR","AEHR TEST SYSTEMS","Information Technology","Equity","11,673,514.30","0.02","11,673,514.30","725,063.00","16.10","United States","NASDAQ","USD","1.00","USD","-"
"CLW","CLEARWATER PAPER CORP","Materials","Equity","11,666,127.75","0.02","11,666,127.75","420,401.00","27.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LQDT","LIQUIDITY SERVICES INC","Industrials","Equity","11,670,824.51","0.02","11,670,824.51","530,251.00","22.01","United States","NASDAQ","USD","1.00","USD","-"
"QTRX","QUANTERIX CORP","Health Care","Equity","11,650,511.04","0.02","11,650,511.04","930,552.00","12.52","United States","NASDAQ","USD","1.00","USD","-"
"GOGO","GOGO INC","Communication","Equity","11,640,464.16","0.02","11,640,464.16","1,682,148.00","6.92","United States","NASDAQ","USD","1.00","USD","-"
"YORW","YORK WATER","Utilities","Equity","11,547,118.83","0.02","11,547,118.83","310,323.00","37.21","United States","NASDAQ","USD","1.00","USD","-"
"LMNR","LIMONEIRA","Consumer Staples","Equity","11,513,759.40","0.02","11,513,759.40","425,490.00","27.06","United States","NASDAQ","USD","1.00","USD","-"
"HIFS","HINGHAM INSTITUTION FOR SAVINGS","Financials","Equity","11,500,294.08","0.02","11,500,294.08","43,824.00","262.42","United States","NASDAQ","USD","1.00","USD","-"
"STOK","STOKE THERAPEUTICS INC","Health Care","Equity","11,467,781.64","0.02","11,467,781.64","915,957.00","12.52","United States","NASDAQ","USD","1.00","USD","-"
"CLMB","CLIMB GLOBAL SOLUTIONS INC","Information Technology","Equity","11,456,565.09","0.02","11,456,565.09","108,091.00","105.99","United States","NASDAQ","USD","1.00","USD","-"
"UFCS","UNITED FIRE GROUP INC","Financials","Equity","11,455,659.53","0.02","11,455,659.53","570,217.00","20.09","United States","NASDAQ","USD","1.00","USD","-"
"NRDS","NERDWALLET INC CLASS A","Financials","Equity","11,447,234.38","0.02","11,447,234.38","1,038,769.00","11.02","United States","NASDAQ","USD","1.00","USD","-"
"AGS","PLAYAGS INC","Consumer Discretionary","Equity","11,445,885.92","0.02","11,445,885.92","985,016.00","11.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BFS","SAUL CENTERS REIT INC","Real Estate","Equity","11,442,768.10","0.02","11,442,768.10","287,146.00","39.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVGW","CALAVO GROWERS INC","Consumer Staples","Equity","11,429,378.94","0.02","11,429,378.94","422,997.00","27.02","United States","NASDAQ","USD","1.00","USD","-"
"RDUS","RADIUS RECYCLING INC CLASS A","Materials","Equity","11,431,964.16","0.02","11,431,964.16","675,648.00","16.92","United States","NASDAQ","USD","1.00","USD","-"
"GDOT","GREEN DOT CORP CLASS A","Financials","Equity","11,420,952.71","0.02","11,420,952.71","1,011,599.00","11.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RGNX","REGENXBIO INC","Health Care","Equity","11,400,361.84","0.02","11,400,361.84","1,188,776.00","9.59","United States","NASDAQ","USD","1.00","USD","-"
"ARIS","ARIS WATER SOLUTIONS INC CLASS A","Industrials","Equity","11,389,898.16","0.02","11,389,898.16","708,327.00","16.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFIS","PEOPLES FINANCIAL SERVICES CORP","Financials","Equity","11,384,987.58","0.02","11,384,987.58","240,291.00","47.38","United States","NASDAQ","USD","1.00","USD","-"
"NRIM","NORTHRIM BANCORP INC","Financials","Equity","11,378,199.40","0.02","11,378,199.40","163,951.00","69.40","United States","NASDAQ","USD","1.00","USD","-"
"CARE","CARTER BANKSHARES INC","Financials","Equity","11,341,995.72","0.02","11,341,995.72","616,748.00","18.39","United States","NASDAQ","USD","1.00","USD","-"
"NUVB","NUVATION BIO INC CLASS A","Health Care","Equity","11,319,919.42","0.02","11,319,919.42","4,697,062.00","2.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LYTS","LSI INDUSTRIES INC","Industrials","Equity","11,300,401.89","0.02","11,300,401.89","688,629.00","16.41","United States","NASDAQ","USD","1.00","USD","-"
"GIC","GLOBAL INDUSTRIAL","Industrials","Equity","11,278,125.60","0.02","11,278,125.60","336,560.00","33.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RMR","RMR GROUP INC CLASS A","Real Estate","Equity","11,276,860.00","0.02","11,276,860.00","453,250.00","24.88","United States","NASDAQ","USD","1.00","USD","-"
"XPER","XPERI INC","Information Technology","Equity","11,271,569.50","0.02","11,271,569.50","1,186,481.00","9.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CELC","CELCUITY INC","Health Care","Equity","11,218,895.85","0.02","11,218,895.85","686,171.00","16.35","United States","NASDAQ","USD","1.00","USD","-"
"CVLG","COVENANT LOGISTICS GROUP INC CLASS","Industrials","Equity","11,143,490.25","0.02","11,143,490.25","212,055.00","52.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRRO","KORRO BIO INC","Health Care","Equity","11,105,172.00","0.02","11,105,172.00","158,600.00","70.02","United States","NASDAQ","USD","1.00","USD","-"
"FC","FRANKLIN COVEY","Industrials","Equity","11,103,548.40","0.02","11,103,548.40","278,145.00","39.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOUS","ANYWHERE REAL ESTATE INC","Real Estate","Equity","11,093,928.00","0.02","11,093,928.00","2,610,336.00","4.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FISI","FINANCIAL INSTITUTIONS INC","Financials","Equity","11,094,206.76","0.02","11,094,206.76","437,814.00","25.34","United States","NASDAQ","USD","1.00","USD","-"
"TERN","TERNS PHARMACEUTICALS INC","Health Care","Equity","11,078,985.00","0.02","11,078,985.00","1,477,198.00","7.50","United States","NASDAQ","USD","1.00","USD","-"
"FFIC","FLUSHING FINANCIAL CORP","Financials","Equity","11,038,501.09","0.02","11,038,501.09","736,391.00","14.99","United States","NASDAQ","USD","1.00","USD","-"
"AVXL","ANAVEX LIFE SCIENCES CORP","Health Care","Equity","11,024,056.80","0.02","11,024,056.80","1,954,620.00","5.64","United States","NASDAQ","USD","1.00","USD","-"
"ENFN","ENFUSION INC CLASS A","Information Technology","Equity","11,018,269.65","0.02","11,018,269.65","1,242,195.00","8.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KIDS","ORTHOPEDIATRICS CORP","Health Care","Equity","10,995,757.04","0.02","10,995,757.04","412,444.00","26.66","United States","NASDAQ","USD","1.00","USD","-"
"UIS","UNISYS CORP","Information Technology","Equity","10,945,775.00","0.02","10,945,775.00","1,751,324.00","6.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRY","BERRY","Energy","Equity","10,939,830.66","0.02","10,939,830.66","2,095,753.00","5.22","United States","NASDAQ","USD","1.00","USD","-"
"URG","UR ENERGY INC","Energy","Equity","10,942,600.44","0.02","10,942,600.44","8,482,636.00","1.29","Canada","Nyse Mkt Llc","USD","1.00","USD","-"
"PPTA","PERPETUA RESOURCES CORP","Materials","Equity","10,931,668.83","0.02","10,931,668.83","1,022,607.00","10.69","Canada","NASDAQ","USD","1.00","USD","-"
"TRDA","ENTRADA THERAPEUTICS INC","Health Care","Equity","10,921,779.66","0.02","10,921,779.66","637,582.00","17.13","United States","NASDAQ","USD","1.00","USD","-"
"MITK","MITEK SYSTEMS INC","Information Technology","Equity","10,914,905.04","0.02","10,914,905.04","1,207,401.00","9.04","United States","NASDAQ","USD","1.00","USD","-"
"BALY","BALLY S CORP","Consumer Discretionary","Equity","10,897,321.77","0.02","10,897,321.77","626,643.00","17.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Financials","Equity","10,903,127.68","0.02","10,903,127.68","1,296,448.00","8.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XERS","XERIS BIOPHARMA HOLDINGS INC","Health Care","Equity","10,897,636.78","0.02","10,897,636.78","3,608,489.00","3.02","United States","NASDAQ","USD","1.00","USD","-"
"CLDT","CHATHAM LODGING TRUST REIT","Real Estate","Equity","10,872,378.79","0.02","10,872,378.79","1,314,677.00","8.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KIND","NEXTDOOR HOLDINGS INC CLASS A","Communication","Equity","10,864,400.50","0.02","10,864,400.50","4,508,050.00","2.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDMT","4D MOLECULAR THERAPEUTICS INC","Health Care","Equity","10,855,473.72","0.02","10,855,473.72","1,314,222.00","8.26","United States","NASDAQ","USD","1.00","USD","-"
"KE","KIMBALL ELECTRONICS INC","Information Technology","Equity","10,861,036.06","0.02","10,861,036.06","618,158.00","17.57","United States","NASDAQ","USD","1.00","USD","-"
"CSV","CARRIAGE SERVICES INC","Consumer Discretionary","Equity","10,831,744.00","0.02","10,831,744.00","338,492.00","32.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LWLG","LIGHTWAVE LOGIC INC","Information Technology","Equity","10,832,754.09","0.02","10,832,754.09","3,103,941.00","3.49","United States","NASDAQ","USD","1.00","USD","-"
"PX","P10 INC CLASS A","Financials","Equity","10,823,448.79","0.02","10,823,448.79","960,377.00","11.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WRLD","WORLD ACCEPTANCE CORP","Financials","Equity","10,819,926.76","0.02","10,819,926.76","92,108.00","117.47","United States","NASDAQ","USD","1.00","USD","-"
"BSRR","SIERRA BANCORP","Financials","Equity","10,812,341.07","0.02","10,812,341.07","386,293.00","27.99","United States","NASDAQ","USD","1.00","USD","-"
"SAGE","SAGE THERAPEUTICS INC","Health Care","Equity","10,698,754.50","0.02","10,698,754.50","1,398,530.00","7.65","United States","NASDAQ","USD","1.00","USD","-"
"NWPX","NORTHWEST PIPE","Industrials","Equity","10,641,613.10","0.02","10,641,613.10","238,334.00","44.65","United States","NASDAQ","USD","1.00","USD","-"
"DSGR","DISTRIBUTION SOLUTIONS GROUP INC","Industrials","Equity","10,624,812.12","0.02","10,624,812.12","270,972.00","39.21","United States","NASDAQ","USD","1.00","USD","-"
"ML","MONEYLION INC CLASS A","Financials","Equity","10,624,676.40","0.02","10,624,676.40","225,290.00","47.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LAND","GLADSTONE LAND REIT CORP","Real Estate","Equity","10,605,330.92","0.02","10,605,330.92","799,196.00","13.27","United States","NASDAQ","USD","1.00","USD","-"
"EE","EXCELERATE ENERGY INC CLASS A","Energy","Equity","10,553,883.44","0.02","10,553,883.44","450,251.00","23.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LOVE","LOVESAC COMPANY","Consumer Discretionary","Equity","10,541,689.36","0.02","10,541,689.36","362,756.00","29.06","United States","NASDAQ","USD","1.00","USD","-"
"VERV","VERVE THERAPEUTICS INC","Health Care","Equity","10,468,325.44","0.02","10,468,325.44","1,839,776.00","5.69","United States","NASDAQ","USD","1.00","USD","-"
"MXCT","MAXCYTE INC","Health Care","Equity","10,453,297.92","0.02","10,453,297.92","2,722,213.00","3.84","United States","NASDAQ","USD","1.00","USD","-"
"NECB","NORTHEAST COMMUNITY BANCORP INC","Financials","Equity","10,449,158.98","0.02","10,449,158.98","373,451.00","27.98","United States","NASDAQ","USD","1.00","USD","-"
"MLYS","MINERALYS THERAPEUTICS INC","Health Care","Equity","10,432,702.80","0.02","10,432,702.80","747,864.00","13.95","United States","NASDAQ","USD","1.00","USD","-"
"SHYF","SHYFT GROUP INC","Industrials","Equity","10,423,654.28","0.02","10,423,654.28","871,543.00","11.96","United States","NASDAQ","USD","1.00","USD","-"
"ESPR","ESPERION THERAPEUTICS INC","Health Care","Equity","10,411,069.38","0.02","10,411,069.38","4,887,826.00","2.13","United States","NASDAQ","USD","1.00","USD","-"
"FLGT","FULGENT GENETICS INC","Health Care","Equity","10,331,983.20","0.01","10,331,983.20","527,142.00","19.60","United States","NASDAQ","USD","1.00","USD","-"
"MCS","THE MARCUS CORP","Communication","Equity","10,333,772.10","0.01","10,333,772.10","627,430.00","16.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SVRA","SAVARA INC","Health Care","Equity","10,320,228.50","0.01","10,320,228.50","2,982,725.00","3.46","United States","NASDAQ","USD","1.00","USD","-"
"FBIZ","FIRST BUSINESS FINANCIAL SERVICES","Financials","Equity","10,304,560.71","0.01","10,304,560.71","229,143.00","44.97","United States","NASDAQ","USD","1.00","USD","-"
"RUSHB","RUSH ENTERPRISES INC CLASS B","Industrials","Equity","10,266,855.56","0.01","10,266,855.56","227,596.00","45.11","United States","NASDAQ","USD","1.00","USD","-"
"BIGC","BIGCOMMERCE HOLDINGS INC SERIES","Information Technology","Equity","10,256,070.52","0.01","10,256,070.52","1,844,617.00","5.56","United States","NASDAQ","USD","1.00","USD","-"
"WOOF","PETCO HEALTH AND WELLNESS COMPANY","Consumer Discretionary","Equity","10,209,937.71","0.01","10,209,937.71","2,176,959.00","4.69","United States","NASDAQ","USD","1.00","USD","-"
"ZIMV","ZIMVIE INC","Health Care","Equity","10,198,708.38","0.01","10,198,708.38","712,698.00","14.31","United States","NASDAQ","USD","1.00","USD","-"
"GLRE","GREENLIGHT CAPITAL LTD CLASS A","Financials","Equity","10,172,435.79","0.01","10,172,435.79","751,843.00","13.53","United States","NASDAQ","USD","1.00","USD","-"
"CCRN","CROSS COUNTRY HEALTHCARE INC","Health Care","Equity","10,136,184.00","0.01","10,136,184.00","844,682.00","12.00","United States","NASDAQ","USD","1.00","USD","-"
"CTO","CTO REALTY GROWTH INC","Real Estate","Equity","10,137,290.85","0.01","10,137,290.85","523,891.00","19.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BMRC","BANK OF MARIN BANCORP","Financials","Equity","10,097,959.76","0.01","10,097,959.76","466,634.00","21.64","United States","NASDAQ","USD","1.00","USD","-"
"USNA","USANA HEALTH SCIENCES INC","Consumer Staples","Equity","10,018,612.24","0.01","10,018,612.24","290,563.00","34.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCSI","CONSENSUS CLOUD SOLUTIONS INC","Information Technology","Equity","9,999,537.48","0.01","9,999,537.48","470,124.00","21.27","United States","NASDAQ","USD","1.00","USD","-"
